"ID","Player","Team","Position","RkOv","Status","Age","Opponent","Score","Ros","+/-"
"*06r73*","Brody Bumila","TEX","SP","2518","FA","18","TEX 1<br/>@SEA 3","0","2%","0%"
"*078rm*","Fabio Bundi","MIA","SP","2519","FA","22","NYM Wed 6:40PM","0","0%","0%"
"*077og*","Clay Burdette","CHW","OF","2522","FA","22","PIT Wed 7:40PM","0","0%","0%"
"*0665m*","Colin Burgess","ATL","C","2523","FA","25","TB Wed 7:15PM","0","0%","0%"
"*0792q*","Daniel Burgos","CIN","RP","2524","FA","17","@LAD Wed 10:10PM","0","0%","0%"
"*06rtu*","Deivid Burgos","CIN","RP","2526","FA","21","@LAD Wed 10:10PM","0","0%","0%"
"*05uy6*","Jorge Burgos","TOR","1B,INF","2527","FA","24","TOR 0<br/>@ATH 2 F","0","0%","0%"
"*0731f*","Justin Burgos","PHI","SP","2528","FA","17","HOU Wed 6:40PM","0","0%","0%"
"*06rts*","Luis Burgos","ATH","SP","2529","FA","21","TOR 0<br/>@ATH 2 F","0","0%","0%"
"*06su8*","Yerlin Burgos","ATH","RP","2531","FA","18","TOR 0<br/>@ATH 2 F","0","0%","0%"
"*05yc2*","Garrett Burhenn","DET","SP","2532","FA","26","MIN 2<br/>@DET 7","0","0%","0%"
"*062jb*","Blake Burke","MIL","1B,INF","2533","FA","23","CHC Wed 7:40PM","0","24%","0%"
"*06584*","Jacob Burke","CHW","OF","2534","FA","25","PIT Wed 7:40PM","0","1%","0%"
"*06mnj*","Griffin Burkholder","PHI","OF","2536","FA","21","HOU Wed 6:40PM","0","11%","0%"
"*06qpa*","Grant Burleson","HOU","RP","2537","FA","23","@PHI Wed 6:40PM","0","0%","0%"
"*06ywi*","Robbie Burnett","NYY","OF","2538","FA","23","COL Wed 7:05PM","0","0%","0%"
"*06ekn*","Connor Burns","CIN","C","2540","FA","24","@LAD Wed 10:10PM","0","0%","0%"
"*06qsk*","Mason Burns","STL","RP","2541","FA","24","STL 6<br/>@SF 1","0","0%","0%"
"*06hh9*","Peter Burns","LAA","C","2542","FA","26","@BOS Wed 6:45PM","0","0%","0%"
"*04mtq*","Tanner Burns","CLE","RP","2543","FA","27","@BAL Wed 6:35PM","0","2%","0%"
"*078p9*","Thomas Burns","MIN","RP","2544","FA","22","MIN 2<br/>@DET 7","0","0%","0%"
"*06uw2*","Braden Burress","(N/A)","OF","2546","FA","20","","0","0%","0%"
"*067y4*","Drew Burress","ATH","OF","2547","FA","21","TOR 0<br/>@ATH 2 F","0","6%","0%"
"*0668r*","Ryan Burrowes","CHW","2B,3B,SS,INF","2548","FA","22","PIT Wed 7:40PM","0","1%","0%"
"*03pj3*","Beau Burrows","PIT","RP","2549","FA","29","@CHW Wed 7:40PM","0","0%","0%"
"*060u9*","Max Burt","DET","2B,3B,INF","2550","FA","30","MIN 2<br/>@DET 7","0","0%","0%"
"*031hh*","Alan Busenitz","(N/A)","RP","2551","FA","36","","0","0%","0%"
"*067xh*","Homer Bush Jr.","TB","OF","2552","FA","24","@ATL Wed 7:15PM","0","3%","0%"
"*06hq3*","Will Bush","HOU","C,1B,INF","2554","FA","22","@PHI Wed 6:40PM","0","1%","0%"
"*06r7z*","Jack Bushell","DET","RP","2555","FA","20","MIN 2<br/>@DET 7","0","0%","0%"
"*078l6*","Charlie Bussey","SF","1B,INF","2556","FA","22","STL 6<br/>@SF 1","0","0%","0%"
"*06r0e*","Omar Bustamante","DET","C","2558","FA","21","MIN 2<br/>@DET 7","0","0%","0%"
"*06akp*","Anielson Buten","CIN","OF","2559","FA","20","@LAD Wed 10:10PM","0","0%","0%"
"*06qu8*","Aiden Butler","SEA","SP","2560","FA","22","TEX 1<br/>@SEA 3","0","0%","0%"
"*077mz*","Malachi Butler","(N/A)","SS,INF","2563","FA","17","","0","0%","0%"
"*077qh*","Tazwell Butler","HOU","RP","2564","FA","23","@PHI Wed 6:40PM","0","0%","0%"
"*06qnj*","Brandon Butterworth","BAL","2B,SS,INF","2565","FA","24","CLE Wed 6:35PM","0","1%","0%"
"*078rh*","Porter Buursema","MIA","RP","2566","FA","21","NYM Wed 6:40PM","0","0%","0%"
"*066k5*","Ike Buxton","(N/A)","SP,RP","2567","FA","26","","0","0%","0%"
"*06z3y*","Ben Bybee","SF","RP","2568","FA","23","STL 6<br/>@SF 1","0","0%","0%"
"*078s8*","Justin Byrd","LAA","RP","2569","FA","22","@BOS Wed 6:45PM","0","0%","0%"
"*06qjh*","Myles Caba","LAD","RP","2570","FA","25","CIN Wed 10:10PM","0","0%","0%"
"*066mx*","Starlyn Caba","MIA","SS,INF","2571","FA","20","NYM Wed 6:40PM","0","13%","0%"
"*06qsc*","Juan Cabada","CHC","2B,INF","2572","FA","18","@MIL Wed 7:40PM","0","3%","0%"
"*06qf1*","Ryan Cabarcas","BAL","RP","2574","FA","25","CLE Wed 6:35PM","0","0%","0%"
"*06sb5*","Brayan Cabello","SF","RP","2576","FA","22","STL 6<br/>@SF 1","0","0%","0%"
"*060q4*","Diosfran Cabeza","ARI","1B,INF","2577","FA","23","@KC Wed 7:40PM","0","0%","0%"
"*06sb9*","Johan Cabeza","CIN","SP","2578","FA","20","@LAD Wed 10:10PM","0","0%","0%"
"*06sb8*","Yeremmy Cabeza","COL","SP","2579","FA","22","@NYY Wed 7:05PM","0","0%","0%"
"*06c8v*","Aiven Cabral","ATL","SP","2580","FA","22","TB Wed 7:15PM","0","0%","0%"
"*072vt*","Edelson Cabral","ATL","SS,INF","2581","FA","17","TB Wed 7:15PM","0","0%","0%"
"*072p6*","Evan Cabral","(N/A)","3B,INF,SP","2582","FA","19","","0","0%","0%"
"*06rky*","Ismael Cabral","TB","SP","2583","FA","22","@ATL Wed 7:15PM","0","0%","0%"
"*064vv*","Jhon Cabral","CHC","RP","2584","FA","21","@MIL Wed 7:40PM","0","0%","0%"
"*076s7*","Victor Cabreja","PIT","RP","2586","FA","24","@CHW Wed 7:40PM","0","0%","0%"
"*072yl*","Christopher Cabrera","(N/A)","1B,3B,INF","2588","FA","15","","0","0%","0%"
"*05gcu*","Daniel Cabrera","DET","OF","2589","FA","28","MIN 2<br/>@DET 7","0","1%","0%"
"*040cf*","Genesis Cabrera","(N/A)","RP","2590","FA","29","","0","0%","0%"
"*06rpb*","Jan Cabrera","STL","SP","2591","FA","21","STL 6<br/>@SF 1","0","0%","0%"
"*05ww7*","Jean Cabrera","PHI","SP","2592","FA","24","HOU Wed 6:40PM","0","2%","0%"
"*0558s*","Jeisson Cabrera","BAL","RP","2593","FA","28","CLE Wed 6:35PM","0","0%","0%"
"*066m9*","Manuel Cabrera","WSH","1B,INF","2595","FA","20","WSH 2<br/>@SD 3","0","0%","0%"
"*066m1*","Marwys Cabrera","KC","SP","2596","FA","20","ARI Wed 7:40PM","0","0%","0%"
"*05rjo*","Ricky Cabrera","CIN","3B,INF","2597","FA","21","@LAD Wed 10:10PM","0","4%","0%"
"*06cf4*","Roni Cabrera","KC","OF","2599","FA","21","ARI Wed 7:40PM","0","1%","0%"
"*06c3v*","Yeremy Cabrera","WSH","OF","2600","FA","21","WSH 2<br/>@SD 3","0","6%","0%"
"*06uut*","Yojancel Cabrera","LAA","OF","2601","FA","18","@BOS Wed 6:45PM","0","0%","0%"
"*06mmx*","Juneiker Caceres","CLE","OF","2603","FA","19","@BAL Wed 6:35PM","0","28%","0%"
"*06144*","Kelvin Caceres","(N/A)","RP","2604","FA","26","","0","0%","0%"
"*06ife*","Sebastian Cadiz","CLE","1B,INF","2605","FA","20","@BAL Wed 6:35PM","0","0%","0%"
"*0730s*","Xavier Cadiz","CHC","SS,INF","2606","FA","17","@MIL Wed 7:40PM","0","0%","0%"
"*06rl5*","Luis Caicuto","PHI","C","2608","FA","23","HOU Wed 6:40PM","0","0%","0%"
"*072cv*","Brandon Cain","PIT","RP","2609","FA","22","@CHW Wed 7:40PM","0","0%","0%"
"*06pg0*","Tegan Cain","PHI","RP","2610","FA","23","HOU Wed 6:40PM","0","0%","0%"
"*0513m*","Christian Cairo","PHI","2B,3B,SS,INF,OF","2611","FA","25","HOU Wed 6:40PM","0","1%","0%"
"*06z9a*","Frank Cairone","MIL","SP","2612","FA","18","CHC Wed 7:40PM","0","2%","0%"
"*05js2*","David Calabrese","TOR","OF","2613","FA","23","TOR 0<br/>@ATH 2 F","0","1%","0%"
"*066mo*","Robert Calaz","COL","OF","2615","FA","20","@NYY Wed 7:05PM","0","14%","0%"
"*06sbz*","Johan Calcano","ARI","RP","2616","FA","19","@KC Wed 7:40PM","0","0%","0%"
"*06r9a*","Warren Calcano","KC","SS,INF","2617","FA","18","ARI Wed 7:40PM","0","1%","0%"
"*06r15*","Omar Calcurian","SF","RP","2618","FA","21","STL 6<br/>@SF 1","0","0%","0%"
"*06hsw*","Jaeden Calderon","PHI","1B,INF","2622","FA","20","HOU Wed 6:40PM","0","0%","0%"
"*077qs*","Luis Calderon","BOS","SP","2623","FA","19","LAA Wed 6:45PM","0","0%","0%"
"*06qp6*","Michael Caldon","BAL","SP,RP","2625","FA","23","CLE Wed 6:35PM","0","0%","0%"
"*06agr*","Slade Caldwell","ARI","OF","2626","FA","20","@KC Wed 7:40PM","0","21%","0%"
"*078k2*","Hudson Calhoun","TEX","RP","2627","FA","22","TEX 1<br/>@SEA 3","0","0%","0%"
"*06hq8*","Caleb Cali","SEA","3B,INF","2629","FA","26","TEX 1<br/>@SEA 3","0","0%","0%"
"*076l2*","Carl Calixte","PIT","OF","2630","FA","19","@CHW Wed 7:40PM","0","0%","0%"
"*072eo*","Chase Call","HOU","OF","2631","FA","24","@PHI Wed 6:40PM","0","0%","0%"
"*077rz*","Kyle Calzadiaz","PIT","RP","2636","FA","23","@CHW Wed 7:40PM","0","0%","0%"
"*070kt*","Yojanser Calzado","CIN","OF","2638","FA","19","@LAD Wed 10:10PM","0","0%","0%"
"*076rq*","Keiberg Camacaro","SF","SS,INF","2639","FA","20","STL 6<br/>@SF 1","0","0%","0%"
"*077z6*","Gabe Camacho","STL","1B,INF","2641","FA","20","STL 6<br/>@SF 1","0","0%","0%"
"*06qze*","Jose Camacho","LAA","1B,INF","2642","FA","19","@BOS Wed 6:45PM","0","0%","0%"
"*06ul0*","Kevin Camacho","CHC","SP,RP","2643","FA","21","@MIL Wed 7:40PM","0","0%","0%"
"*06mw7*","Reiver Camacho","COL","RP","2644","FA","19","@NYY Wed 7:05PM","0","0%","0%"
"*06nl7*","Santiago Camacho","SF","C,1B,INF","2645","FA","19","STL 6<br/>@SF 1","0","0%","0%"
"*06qns*","Ali Camarillo","ATH","SS,INF","2647","FA","23","TOR 0<br/>@ATH 2 F","0","0%","0%"
"*06zcv*","Frank Camarillo","NYM","RP","2648","FA","22","@MIA Wed 6:40PM","0","0%","0%"
"*066cl*","Mario Camilletti","CHW","3B,INF","2650","FA","27","PIT Wed 7:40PM","0","0%","0%"
"*0730l*","Efrailin Caminero","ATL","SP","2651","FA","17","TB Wed 7:15PM","0","0%","0%"
"*062e0*","Cam Caminiti","ATL","SP","2652","FA","20","TB Wed 7:15PM","0","47%","0%"
"*075gn*","Joe Campagna","DET","C","2654","FA","29","MIN 2<br/>@DET 7","0","0%","0%"
"*04ym5*","Sergio Campana","(N/A)","OF","2655","FA","24","","0","0%","0%"
"*06drp*","Clayton Campbell","DET","1B,INF","2656","FA","22","MIN 2<br/>@DET 7","0","0%","0%"
"*06ekr*","Dylan Campbell","CHW","OF","2657","FA","24","PIT Wed 7:40PM","0","1%","0%"
"*04q6c*","Isaiah Campbell","ARI","RP","2658","FA","29","@KC Wed 7:40PM","0","1%","0%"
"*051e9*","Justin Campbell","CLE","SP","2660","FA","25","@BAL Wed 6:35PM","0","6%","0%"
"*06id3*","Kayden Campbell","(N/A)","RP","2661","FA","22","","0","0%","0%"
"*04eso*","Paul Campbell","CHC","SP","2663","FA","31","@MIL Wed 7:40PM","0","0%","0%"
"*06rtw*","Alexander Campos","TB","RP","2664","FA","23","@ATL Wed 7:15PM","0","0%","0%"
"*064wh*","Chris Campos","LAD","SP","2665","FA","26","CIN Wed 10:10PM","0","0%","0%"
"*06rim*","Daniel Campos","CHC","C","2666","FA","20","@MIL Wed 7:40PM","0","0%","0%"
"*06ru0*","Manuel Campos","ATL","SS,INF","2669","FA","18","TB Wed 7:15PM","0","0%","0%"
"*059tv*","Roberto Campos","DET","OF","2670","FA","23","MIN 2<br/>@DET 7","0","2%","0%"
"*06o0g*","Ryan Campos","STL","C","2671","FA","23","STL 6<br/>@SF 1","0","1%","0%"
"*06o10*","Hector Campusano","BAL","2B,INF","2673","FA","19","CLE Wed 6:35PM","0","0%","0%"
"*076ss*","Hendrick Cana","STL","SP","2674","FA","18","STL 6<br/>@SF 1","0","0%","0%"
"*06hvx*","Jarrod Cande","COL","SP","2677","FA","27","@NYY Wed 7:05PM","0","0%","0%"
"*04nau*","Wilmin Candelario","(N/A)","SS,INF","2678","FA","24","","0","0%","0%"
"*06o0d*","Clark Candiotti","SD","SP","2679","FA","26","WSH 2<br/>@SD 3","0","0%","0%"
"*071hf*","Edelson Canelon","MIA","RP","2680","FA","18","NYM Wed 6:40PM","0","0%","0%"
"*06qnk*","Will Cannon","CIN","RP","2683","FA","23","@LAD Wed 10:10PM","0","0%","0%"
"*06jh6*","Ichiro Cano","CIN","1B,3B,INF","2685","FA","21","@LAD Wed 10:10PM","0","1%","0%"
"*0511v*","Matt Canterino","MIN","SP","2686","FA","28","MIN 2<br/>@DET 7","0","2%","0%"
"*05gs5*","Hayden Cantrelle","CHC","2B,SS,INF","2687","FA","27","@MIL Wed 7:40PM","0","0%","0%"
"*072cu*","Luke Cantwell","SD","1B,INF","2688","FA","23","WSH 2<br/>@SD 3","0","0%","0%"
"*078jv*","Alfredo Capacete","TEX","1B,INF,RP","2689","FA","21","TEX 1<br/>@SEA 3","0","0%","0%"
"*041sb*","Conner Capel","COL","OF","2690","FA","29","@NYY Wed 7:05PM","0","0%","0%"
"*06jbi*","Justin Capellan","NYY","C","2691","FA","20","COL Wed 7:05PM","0","0%","0%"
"*06qu7*","Brooks Caple","CHC","SP","2693","FA","24","@MIL Wed 7:40PM","0","2%","0%"
"*05yge*","Francesco Capocci","(N/A)","RP","2694","FA","22","","0","0%","0%"
"*04q26*","Vinny Capra","BOS","3B,SS,INF","2696","FA","30","LAA Wed 6:45PM","0","1%","0%"
"*06rp3*","Heriberto Caraballo","STL","C","2699","FA","21","STL 6<br/>@SF 1","0","0%","0%"
"*06r3z*","Jan Caraballo","DET","RP","2700","FA","22","MIN 2<br/>@DET 7","0","0%","0%"
"*06ya5*","Miguel Caraballo","MIN","C","2701","FA","18","MIN 2<br/>@DET 7","0","1%","0%"
"*075io*","Owen Carapellotti","TOR","C","2703","FA","23","TOR 0<br/>@ATH 2 F","0","0%","0%"
"*06cq4*","Trent Caraway","(N/A)","3B,INF","2704","FA","22","","0","0%","0%"
"*06maw*","Anderson Cardenas","ARI","RP","2705","FA","20","@KC Wed 7:40PM","0","0%","0%"
"*05y2j*","Noah Cardenas","MIN","C","2706","FA","26","MIN 2<br/>@DET 7","0","0%","0%"
"*04pyz*","Ruben Cardenas","(N/A)","OF","2707","FA","28","","0","0%","0%"
"*06zcu*","Xavier Cardenas","MIA","RP","2708","FA","23","NYM Wed 6:40PM","0","0%","0%"
"*06rgr*","Victor Cardoza","PHI","OF","2710","FA","20","HOU Wed 6:40PM","0","0%","0%"
"*055cd*","Kristian Cardozo","(N/A)","RP","2711","FA","23","","0","0%","0%"
"*074bt*","Ronald Cardozo","CHW","C","2712","FA","17","PIT Wed 7:40PM","0","1%","0%"
"*06r6y*","Enmanuel Carela","WSH","RP","2713","FA","19","WSH 2<br/>@SD 3","0","0%","0%"
"*04z6l*","Juan Carela","CHW","SP","2714","FA","24","PIT Wed 7:40PM","0","1%","0%"
"*077sa*","Dylan Carey","NYM","SS,INF","2716","FA","23","@MIA Wed 6:40PM","0","0%","0%"
"*06qrv*","Owen Carey","ATL","OF","2718","FA","20","TB Wed 7:15PM","0","3%","0%"
"*06uw3*","Tate Carey","(N/A)","SP","2719","FA","20","","0","0%","0%"
"*06su2*","Luis Carias","LAD","SP","2720","FA","21","CIN Wed 10:10PM","0","0%","0%"
"*0622v*","Michael Carico","CHC","C","2721","FA","24","@MIL Wed 7:40PM","0","0%","0%"
"*072o2*","Juan Caricote","TOR","C","2722","FA","17","TOR 0<br/>@ATH 2 F","0","1%","0%"
"*06r1f*","Carlos Caripa","CLE","OF","2723","FA","19","@BAL Wed 6:35PM","0","0%","0%"
"*07929*","Cooper Carlgren","(N/A)","SP,RP","2724","FA","23","","0","0%","0%"
"*0790o*","Sam Carlisle","NYM","SP,RP","2725","FA","22","@MIA Wed 6:40PM","0","0%","0%"
"*072im*","Cole Carlon","TOR","SP,RP","2726","FA","21","TOR 0<br/>@ATH 2 F","0","2%","0%"
"*06alq*","Billy Carlson","CHW","SS,INF","2727","FA","20","PIT Wed 7:40PM","0","27%","0%"
"*05ygx*","Max Carlson","BOS","RP","2728","FA","24","LAA Wed 6:45PM","0","0%","0%"
"*06zdi*","Parker Carlson","NYM","RP","2729","FA","23","@MIA Wed 6:40PM","0","0%","0%"
"*04ef1*","Sam Carlson","PHI","RP","2730","FA","27","HOU Wed 6:40PM","0","1%","0%"
"*06c5m*","Kyler Carmack","PHI","RP","2731","FA","23","HOU Wed 6:40PM","0","0%","0%"
"*06k7s*","Easton Carmichael","PIT","C","2732","FA","22","@CHW Wed 7:40PM","0","2%","0%"
"*06rhx*","Angel Carmona","ATL","SS,INF","2733","FA","18","TB Wed 7:15PM","0","0%","0%"
"*06hti*","Dylan Carmouche","CHW","SP","2735","FA","25","PIT Wed 7:40PM","0","0%","0%"
"*077r1*","Bryan Carney","HOU","SP","2736","FA","22","@PHI Wed 6:40PM","0","0%","0%"
"*06iew*","Hunter Carns","(N/A)","C","2737","FA","21","","0","0%","0%"
"*06lt9*","Carlos Caro","PIT","2B,INF","2738","FA","21","@CHW Wed 7:40PM","0","0%","0%"
"*06oo3*","Josh Caron","SEA","C","2739","FA","23","TEX 1<br/>@SEA 3","0","1%","0%"
"*066lb*","D.J. Carpenter","STL","RP","2740","FA","26","STL 6<br/>@SF 1","0","0%","0%"
"*077nk*","Kaden Carpenter","TEX","OF","2741","FA","23","TEX 1<br/>@SEA 3","0","0%","0%"
"*06qnz*","Michael Carpenter","MIN","SP","2742","FA","22","MIN 2<br/>@DET 7","0","0%","0%"
"*06s37*","Alan Carpinteiro","SEA","SP","2743","FA","19","TEX 1<br/>@SEA 3","0","0%","0%"
"*06mca*","Samuel Carpio","MIA","RP","2745","FA","23","NYM Wed 6:40PM","0","0%","0%"
"*075f2*","Jordan Carr","HOU","RP","2747","FA","29","@PHI Wed 6:40PM","0","0%","0%"
"*06dmq*","Kyle Carr","NYY","SP","2748","FA","24","COL Wed 7:05PM","0","2%","0%"
"*06ukz*","Carlos Carra","MIL","SP,RP","2750","FA","19","CHC Wed 7:40PM","0","0%","0%"
"*05h7i*","Luis Carrasco","ATH","SP,RP","2752","FA","24","TOR 0<br/>@ATH 2 F","0","0%","0%"
"*06v6f*","Luis Carrasco","ARI","RP","2753","FA","21","@KC Wed 7:40PM","0","0%","0%"
"*06jh0*","Carlos Carrasquel","(N/A)","SS,INF","2754","FA","19","","0","0%","0%"
"*06sbc*","Nicolas Carreno","NYM","RP","2756","FA","20","@MIA Wed 6:40PM","0","1%","0%"
"*07613*","Alonso Carrera","TB","RP","2757","FA","21","@ATL Wed 7:15PM","0","0%","0%"
"*06tvi*","David Carrera","NYY","OF","2758","FA","20","COL Wed 7:05PM","0","0%","0%"
"*06img*","Jesus Carrera","HOU","RP","2760","FA","21","@PHI Wed 6:40PM","0","0%","0%"
"*04yj9*","Julio Carreras","CIN","2B,3B,INF","2761","FA","26","@LAD Wed 10:10PM","0","0%","0%"
"*06zww*","Yamvier Carrero","ATL","SS,INF","2762","FA","20","TB Wed 7:15PM","0","0%","0%"
"*060ud*","Lorenzo Carrier","COL","OF","2763","FA","23","@NYY Wed 7:05PM","0","0%","0%"
"*06tl5*","Alex Carrillo","SF","RP","2764","FA","29","STL 6<br/>@SF 1","0","0%","0%"
"*06tl4*","Alvaro Carrillo","(N/A)","RP","2765","FA","21","","0","0%","0%"
"*0744l*","Carlos Carrion","STL","SS,INF","2767","FA","17","STL 6<br/>@SF 1","0","0%","0%"
"*04p0h*","Diego Cartaya","(N/A)","C","2769","FA","25","","0","4%","0%"
"*06bpr*","Yeiber Cartaya","BAL","SP,RP","2770","FA","23","CLE Wed 6:35PM","0","1%","0%"
"*075lb*","Dylan Carter","SF","RP","2771","FA","25","STL 6<br/>@SF 1","0","0%","0%"
"*06agt*","Greysen Carter","NYY","SP","2772","FA","23","COL Wed 7:05PM","0","1%","0%"
"*05uy2*","Irv Carter","TOR","RP","2773","FA","23","TOR 0<br/>@ATH 2 F","0","1%","0%"
"*078f6*","John Carver","HOU","RP","2774","FA","22","@PHI Wed 6:40PM","0","0%","0%"
"*0731c*","Esterlin Casanova","BOS","SS,INF","2776","FA","17","LAA Wed 6:45PM","0","0%","0%"
"*0731t*","Sebastian Casanova","TOR","SS,INF","2777","FA","17","TOR 0<br/>@ATH 2 F","0","0%","0%"
"*072ep*","Mikey Cascino","LAA","SP","2779","FA","19","@BOS Wed 6:45PM","0","0%","0%"
"*06zzb*","Tommy Case","LAD","SP","2781","FA","19","CIN Wed 10:10PM","0","0%","0%"
"*075kf*","Sebastian Caseres","LAA","RP","2782","FA","18","@BOS Wed 6:45PM","0","0%","0%"
"*06z0p*","Jake Casey","TOR","OF","2784","FA","23","TOR 0<br/>@ATH 2 F","0","1%","0%"
"*06quz*","Yanuel Casiano","CIN","C","2785","FA","19","@LAD Wed 10:10PM","0","0%","0%"
"*064of*","Luichi Casilla","COL","SP","2786","FA","21","@NYY Wed 7:05PM","0","0%","0%"
"*06qnh*","Connor Caskenette","MIA","C","2788","FA","24","NYM Wed 6:40PM","0","0%","0%"
"*06nzs*","Conrad Cason","BOS","SP","2789","FA","20","LAA Wed 6:45PM","0","3%","0%"
"*06zdh*","Brandon Cassedy","HOU","SP","2790","FA","22","@PHI Wed 6:40PM","0","0%","0%"
"*06rjj*","Estanlin Cassiani","(N/A)","OF","2792","FA","23","","0","0%","0%"
"*061yk*","Marcos Castanon","SD","2B,3B,INF","2793","FA","27","WSH 2<br/>@SD 3","0","0%","0%"
"*077oe*","Kyle Casteel","CHW","SP","2794","FA","18","PIT Wed 7:40PM","0","0%","0%"
"*06qx3*","Angelo Castellano","(N/A)","2B,SS,INF","2796","FA","31","","0","0%","0%"
"*075tr*","Dominic Castellano","SEA","RP","2797","FA","23","TEX 1<br/>@SEA 3","0","0%","0%"
"*078ol*","Diego Castellanos","NYY","OF","2798","FA","21","COL Wed 7:05PM","0","0%","0%"
"*050if*","Humberto Castellanos","(N/A)","RP","2799","FA","28","","0","0%","0%"
"*06rm5*","Santiago Castellanos","MIN","SP","2800","FA","18","MIN 2<br/>@DET 7","0","1%","0%"
"*06v4q*","Nate Castellon","(N/A)","SS,INF","2801","FA","20","","0","0%","0%"
"*073sc*","Diego Castelo","SD","SP","2802","FA","17","WSH 2<br/>@SD 3","0","0%","0%"
"*0777i*","Angel Castillo","TB","RP","2803","FA","24","@ATL Wed 7:15PM","0","0%","0%"
"*050ym*","Brayan Castillo","COL","RP","2804","FA","25","@NYY Wed 7:05PM","0","0%","0%"
"*06ams*","Byron Castillo","LAA","OF","2805","FA","20","@BOS Wed 6:45PM","0","0%","0%"
"*06c9z*","Carlos Castillo","PIT","SP","2806","FA","20","@CHW Wed 7:40PM","0","0%","0%"
"*0731y*","Carlos Castillo","LAA","OF","2807","FA","17","@BOS Wed 6:45PM","0","0%","0%"
"*06r5h*","Darian Castillo","SD","2B,INF","2808","FA","19","WSH 2<br/>@SD 3","0","0%","0%"
"*06qy3*","Deuri Castillo","SEA","1B,INF,OF","2809","FA","22","TEX 1<br/>@SEA 3","0","0%","0%"
"*041me*","Diego Castillo","(N/A)","RP","2810","FA","32","","0","0%","0%"
"*04vnr*","Diego Castillo","TEX","SS,INF","2811","FA","28","TEX 1<br/>@SEA 3","0","0%","0%"
"*06rnp*","Haritzon Castillo","MIN","SS,INF","2812","FA","18","MIN 2<br/>@DET 7","0","1%","0%"
"*06r1k*","Hector Castillo","CLE","RP","2813","FA","19","@BAL Wed 6:35PM","0","0%","0%"
"*06rqr*","Isaias Castillo","NYY","OF","2814","FA","18","COL Wed 7:05PM","0","1%","0%"
"*06m61*","Jackson Castillo","NYY","OF","2815","FA","23","COL Wed 7:05PM","0","0%","0%"
"*062l1*","Jesus Castillo","PIT","1B,2B,3B,INF","2816","FA","23","@CHW Wed 7:40PM","0","0%","0%"
"*07493*","Joshddy Castillo","BAL","OF","2818","FA","17","CLE Wed 6:35PM","0","0%","0%"
"*06ri2*","Juan Castillo","COL","C","2819","FA","23","@NYY Wed 7:05PM","0","0%","0%"
"*07692*","Keisther Castillo","KC","SP","2820","FA","18","ARI Wed 7:40PM","0","0%","0%"
"*05rhs*","Kenny Castillo","ARI","C","2821","FA","22","@KC Wed 7:40PM","0","0%","0%"
"*06dqm*","Kevyn Castillo","LAA","OF","2822","FA","21","@BOS Wed 6:45PM","0","1%","0%"
"*061v8*","Luis Castillo","MIL","OF","2823","FA","22","CHC Wed 7:40PM","0","0%","0%"
"*06148*","Moises Castillo","(N/A)","SS,INF","2826","FA","27","","0","0%","0%"
"*05xng*","Rayner Castillo","DET","SP","2829","FA","22","MIN 2<br/>@DET 7","0","0%","0%"
"*06rhu*","Ruben Castillo","NYY","OF","2831","FA","18","COL Wed 7:05PM","0","0%","0%"
"*0646e*","Walin Castillo","MIA","SP,RP","2832","FA","21","NYM Wed 6:40PM","0","0%","0%"
"*076rw*","Wesly Castillo","TEX","OF","2833","FA","18","TEX 1<br/>@SEA 3","0","0%","0%"
"*06mfs*","Yeiferth Castillo","CLE","OF","2837","FA","19","@BAL Wed 6:35PM","0","0%","0%"
"*06icj*","Yolfran Castillo","TEX","3B,SS,INF","2838","FA","19","TEX 1<br/>@SEA 3","0","12%","0%"
"*061yp*","Allan Castro","BOS","OF","2839","FA","23","LAA Wed 6:45PM","0","1%","0%"
"*066n0*","Ariel Castro","(N/A)","OF","2840","FA","20","","0","0%","0%"
"*06ugw*","Felix Castro","ATH","RP","2841","FA","22","TOR 0<br/>@ATH 2 F","0","0%","0%"
"*06rnj*","Jesus Castro","(N/A)","C","2843","FA","22","","0","0%","0%"
"*075my*","Jesus Castro","SD","SP","2844","FA","19","WSH 2<br/>@SD 3","0","2%","0%"
"*078zj*","Jorhan Castro","BOS","C","2845","FA","18","LAA Wed 6:45PM","0","0%","0%"
"*06kvb*","Jose Castro","MIA","OF","2846","FA","19","NYM Wed 6:40PM","0","1%","0%"
"*06l0k*","Jose Castro","NYY","OF","2847","FA","20","COL Wed 7:05PM","0","0%","0%"
"*06r6r*","Kendry Castro","SF","SP,RP","2848","FA","19","STL 6<br/>@SF 1","0","0%","0%"
"*02yhb*","Luis Castro","(N/A)","1B,3B,INF,OF","2849","FA","30","","0","0%","0%"
"*0620l*","Manuel Castro","SD","RP","2850","FA","24","WSH 2<br/>@SD 3","0","0%","0%"
"*06u72*","Ricky Castro","MIN","SP,RP","2852","FA","27","MIN 2<br/>@DET 7","0","0%","0%"
"*050nq*","Neraldo Catalina","(N/A)","SP","2856","FA","26","","0","0%","0%"
"*06quj*","Austin Cates","TOR","SP","2858","FA","23","TOR 0<br/>@ATH 2 F","0","0%","0%"
"*06qnq*","Everett Catlett","COL","SP,RP","2859","FA","24","@NYY Wed 7:05PM","0","0%","0%"
"*06ako*","Pedro Catuy","ARI","OF","2860","FA","20","@KC Wed 7:40PM","0","0%","0%"
